dataset,fsn,time,image,saa,tracks
2014-11-27,10045327,2014-11-27T15:44:00.69Z,FUV,1,0
2014-11-27,10045328,2014-11-27T15:44:10.33Z,SJI_1400,1,0
2014-11-27,10045329,2014-11-27T15:44:10.33Z,NUV,1,2
2014-11-27,10045330,2014-11-27T15:44:10.40Z,FUV,1,0
2014-11-27,10045331,2014-11-27T15:44:19.75Z,SJI_2796,1,0
2014-11-27,10045332,2014-11-27T15:44:19.75Z,NUV,1,2
2014-11-27,10045333,2014-11-27T15:44:19.82Z,FUV,1,0
2014-11-27,10045334,2014-11-27T15:44:29.33Z,SJI_1330,1,1
2014-11-27,10045335,2014-11-27T15:44:29.33Z,NUV,1,0
2014-11-27,10045336,2014-11-27T15:44:29.40Z,FUV,1,1
2014-11-27,10045337,2014-11-27T15:44:39.05Z,SJI_1400,1,0
2014-11-27,10045338,2014-11-27T15:44:39.05Z,NUV,1,0
2014-11-27,10045339,2014-11-27T15:44:39.12Z,FUV,1,1
2014-11-27,10045340,2014-11-27T15:44:48.45Z,SJI_2796,1,0
2014-11-27,10045341,2014-11-27T15:44:48.45Z,NUV,1,0
2014-11-27,10045342,2014-11-27T15:44:48.52Z,FUV,1,0
2014-11-27,10045343,2014-11-27T15:44:58.00Z,SJI_1330,1,1
2014-11-27,10045344,2014-11-27T15:44:58.00Z,NUV,1,1
2014-11-27,10045345,2014-11-27T15:44:58.07Z,FUV,1,0
2014-11-27,10045346,2014-11-27T15:45:07.80Z,SJI_1400,1,0
2014-11-27,10045347,2014-11-27T15:45:07.80Z,NUV,1,1
2014-11-27,10045348,2014-11-27T15:45:07.87Z,FUV,1,0
2014-11-27,10045349,2014-11-27T15:45:17.23Z,SJI_2796,1,0
2014-11-27,10045350,2014-11-27T15:45:17.23Z,NUV,1,2
2014-11-27,10045351,2014-11-27T15:45:17.30Z,FUV,1,0
2014-11-27,10045352,2014-11-27T15:45:26.87Z,SJI_1330,1,0
2014-11-27,10045353,2014-11-27T15:45:26.87Z,NUV,1,2
2014-11-27,10045354,2014-11-27T15:45:26.94Z,FUV,1,0
2014-11-27,10045355,2014-11-27T15:45:36.52Z,SJI_1400,1,3
2014-11-27,10045356,2014-11-27T15:45:36.52Z,NUV,1,1
2014-11-27,10045357,2014-11-27T15:45:36.59Z,FUV,1,0
2014-11-27,10045362,2014-11-27T15:45:55.54Z,NUV,0,0
2014-11-27,10045366,2014-11-27T15:46:05.31Z,FUV,0,0
2014-11-27,10045367,2014-11-27T15:46:14.66Z,SJI_2796,0,0
2014-11-27,10045374,2014-11-27T15:46:33.96Z,NUV,0,0
2014-11-27,10045378,2014-11-27T15:46:43.43Z,FUV,0,0
2014-11-27,10045379,2014-11-27T15:46:52.96Z,SJI_1330,0,0
2014-11-27,10045382,2014-11-27T15:47:02.70Z,SJI_1400,0,0
2014-11-27,10045386,2014-11-27T15:47:12.11Z,NUV,0,0
2014-11-27,10045390,2014-11-27T15:47:21.76Z,FUV,0,0
2014-11-27,10045398,2014-11-27T15:47:50.42Z,NUV,0,0
2014-11-27,10045402,2014-11-27T15:48:00.21Z,FUV,0,0
2014-11-27,10045403,2014-11-27T15:48:09.55Z,SJI_2796,0,0
2014-11-27,10045410,2014-11-27T15:48:28.87Z,NUV,0,0
2014-11-27,10045414,2014-11-27T15:48:38.34Z,FUV,0,0
2014-11-27,10045415,2014-11-27T15:48:47.83Z,SJI_1330,0,0
2014-11-27,10045418,2014-11-27T15:48:57.61Z,SJI_1400,0,0
2014-11-27,10045422,2014-11-27T15:49:07.02Z,NUV,0,0
2014-11-27,10045426,2014-11-27T15:49:16.70Z,FUV,0,0
2014-11-27,10045434,2014-11-27T15:49:45.37Z,NUV,0,0
2014-11-27,10045438,2014-11-27T15:49:55.12Z,FUV,0,0
2014-11-27,10045439,2014-11-27T15:50:04.45Z,SJI_2796,0,0
2014-11-27,10045446,2014-11-27T15:50:23.77Z,NUV,0,0
2014-11-27,10045450,2014-11-27T15:50:33.25Z,FUV,0,0
2014-11-27,10045451,2014-11-27T15:50:42.74Z,SJI_1330,0,0
2014-11-27,10045454,2014-11-27T15:50:52.52Z,SJI_1400,0,0
2014-11-27,10045458,2014-11-27T15:51:01.93Z,NUV,0,0
2014-11-27,10045462,2014-11-27T15:51:11.62Z,FUV,0,0
2014-11-27,10045470,2014-11-27T15:51:40.29Z,NUV,0,0
2014-11-27,10045474,2014-11-27T15:51:50.02Z,FUV,0,0
2014-11-27,10045475,2014-11-27T15:51:59.35Z,SJI_2796,0,0
2014-11-27,10045482,2014-11-27T15:52:18.68Z,NUV,0,0
2014-11-27,10045486,2014-11-27T15:52:28.16Z,FUV,0,0
2014-11-27,10045487,2014-11-27T15:52:37.71Z,SJI_1330,0,0
2014-11-27,10045490,2014-11-27T15:52:47.42Z,SJI_1400,0,0
2014-11-27,10045494,2014-11-27T15:52:56.85Z,NUV,0,0
2014-11-27,10045498,2014-11-27T15:53:06.51Z,FUV,0,0
2014-11-27,10045506,2014-11-27T15:53:35.15Z,NUV,0,0
2014-11-27,10045510,2014-11-27T15:53:44.93Z,FUV,0,0
2014-11-27,10045511,2014-11-27T15:53:54.27Z,SJI_2796,0,0
2014-11-27,10045521,2014-11-27T15:54:23.00Z,NUV,0,0
2014-11-27,10045522,2014-11-27T15:54:23.07Z,FUV,0,0
2014-11-27,10045523,2014-11-27T15:54:32.61Z,SJI_1330,0,0
2014-11-27,10045526,2014-11-27T15:54:42.33Z,SJI_1400,0,0
2014-11-27,10045533,2014-11-27T15:55:01.32Z,NUV,0,0
2014-11-27,10045534,2014-11-27T15:55:01.38Z,FUV,0,0
2014-11-27,10045716,2014-11-27T16:04:45.58Z,NUV,0,0
2014-11-27,10045717,2014-11-27T16:04:45.65Z,FUV,0,0
2014-11-27,10045718,2014-11-27T16:04:54.98Z,SJI_2796,0,0
2014-11-27,10045721,2014-11-27T16:05:04.60Z,SJI_1330,0,0
2014-11-27,10045728,2014-11-27T16:05:23.70Z,NUV,0,0
2014-11-27,10045729,2014-11-27T16:05:23.77Z,FUV,0,0
2014-11-27,10045733,2014-11-27T16:05:43.02Z,SJI_1400,0,0
2014-11-27,10045740,2014-11-27T16:06:01.99Z,NUV,0,0
2014-11-27,10045741,2014-11-27T16:06:02.06Z,FUV,0,0
2014-11-27,10045752,2014-11-27T16:06:40.49Z,NUV,0,0
2014-11-27,10045753,2014-11-27T16:06:40.56Z,FUV,0,0
2014-11-27,10045754,2014-11-27T16:06:49.89Z,SJI_2796,0,0
2014-11-27,10045757,2014-11-27T16:06:59.50Z,SJI_1330,0,0
2014-11-27,10045764,2014-11-27T16:07:18.62Z,NUV,0,0
2014-11-27,10045765,2014-11-27T16:07:18.68Z,FUV,0,0
2014-11-27,10045769,2014-11-27T16:07:37.92Z,SJI_1400,0,0
2014-11-27,10045776,2014-11-27T16:07:57.00Z,NUV,0,0
2014-11-27,10045777,2014-11-27T16:07:57.06Z,FUV,0,0
2014-11-27,10045788,2014-11-27T16:08:35.40Z,NUV,0,0
2014-11-27,10045789,2014-11-27T16:08:35.46Z,FUV,0,0
2014-11-27,10045790,2014-11-27T16:08:44.80Z,SJI_2796,0,0
2014-11-27,10045793,2014-11-27T16:08:54.37Z,SJI_1330,0,0
2014-11-27,10045800,2014-11-27T16:09:13.52Z,NUV,0,0
2014-11-27,10045801,2014-11-27T16:09:13.59Z,FUV,0,0
2014-11-27,10045805,2014-11-27T16:09:32.83Z,SJI_1400,0,0
2014-11-27,10045812,2014-11-27T16:09:51.87Z,NUV,0,0
2014-11-27,10045813,2014-11-27T16:09:51.94Z,FUV,0,0
2014-11-27,10045824,2014-11-27T16:10:30.30Z,NUV,0,0
2014-11-27,10045825,2014-11-27T16:10:30.37Z,FUV,0,0
2014-11-27,10045826,2014-11-27T16:10:39.72Z,SJI_2796,0,0
2014-11-27,10045829,2014-11-27T16:10:49.31Z,SJI_1330,0,0
2014-11-27,10045836,2014-11-27T16:11:08.43Z,NUV,0,0
2014-11-27,10045837,2014-11-27T16:11:08.49Z,FUV,0,0
2014-11-27,10045841,2014-11-27T16:11:27.73Z,SJI_1400,0,0
2014-11-27,10045848,2014-11-27T16:11:46.69Z,NUV,0,0
2014-11-27,10045849,2014-11-27T16:11:46.76Z,FUV,0,0
2014-11-27,10045860,2014-11-27T16:12:25.21Z,NUV,0,0
2014-11-27,10045861,2014-11-27T16:12:25.27Z,FUV,0,0
2014-11-27,10045862,2014-11-27T16:12:34.63Z,SJI_2796,0,0
2014-11-27,10045865,2014-11-27T16:12:44.23Z,SJI_1330,0,0
2014-11-27,10045872,2014-11-27T16:13:03.32Z,NUV,0,0
2014-11-27,10045873,2014-11-27T16:13:03.39Z,FUV,0,0
2014-11-27,10045877,2014-11-27T16:13:22.64Z,SJI_1400,0,0
2014-11-27,10045884,2014-11-27T16:13:41.61Z,NUV,0,0
2014-11-27,10045885,2014-11-27T16:13:41.68Z,FUV,0,0
2014-11-27,10045896,2014-11-27T16:14:20.12Z,NUV,0,0
2014-11-27,10045897,2014-11-27T16:14:20.18Z,FUV,0,0
2014-11-27,10045898,2014-11-27T16:14:29.52Z,SJI_2796,0,0
2014-11-27,10045901,2014-11-27T16:14:39.11Z,SJI_1330,0,0
2014-11-27,10045908,2014-11-27T16:14:58.24Z,NUV,0,0
2014-11-27,10045909,2014-11-27T16:14:58.31Z,FUV,0,0
2014-11-27,10045913,2014-11-27T16:15:17.55Z,SJI_1400,0,0
2014-11-27,10045920,2014-11-27T16:15:36.60Z,NUV,0,0
2014-11-27,10045921,2014-11-27T16:15:36.66Z,FUV,0,0
2014-11-27,10045932,2014-11-27T16:16:15.02Z,NUV,0,0
2014-11-27,10045933,2014-11-27T16:16:15.09Z,FUV,0,0
2014-11-27,10045934,2014-11-27T16:16:24.42Z,SJI_2796,0,0
2014-11-27,10045937,2014-11-27T16:16:34.02Z,SJI_1330,0,0
2014-11-27,10045944,2014-11-27T16:16:53.15Z,NUV,0,0
2014-11-27,10045945,2014-11-27T16:16:53.21Z,FUV,0,0
2014-11-27,10045949,2014-11-27T16:17:12.45Z,SJI_1400,0,0
2014-11-27,10045956,2014-11-27T16:17:31.45Z,NUV,0,0
2014-11-27,10045957,2014-11-27T16:17:31.52Z,FUV,0,0
2014-11-27,10045968,2014-11-27T16:18:09.93Z,NUV,0,0
2014-11-27,10045969,2014-11-27T16:18:09.99Z,FUV,0,0
2014-11-27,10045970,2014-11-27T16:18:19.35Z,SJI_2796,0,0
2014-11-27,10045973,2014-11-27T16:18:28.95Z,SJI_1330,0,0
2014-11-27,10045980,2014-11-27T16:18:48.04Z,NUV,0,0
2014-11-27,10045981,2014-11-27T16:18:48.11Z,FUV,0,0
2014-11-27,10045985,2014-11-27T16:19:07.36Z,SJI_1400,0,0
2014-11-27,10045992,2014-11-27T16:19:26.37Z,NUV,0,0
2014-11-27,10045993,2014-11-27T16:19:26.44Z,FUV,0,0
2014-11-27,10046004,2014-11-27T16:20:04.83Z,NUV,0,0
2014-11-27,10046005,2014-11-27T16:20:04.90Z,FUV,0,0
2014-11-27,10046006,2014-11-27T16:20:14.24Z,SJI_2796,0,0
2014-11-27,10046009,2014-11-27T16:20:23.81Z,SJI_1330,0,0
2014-11-27,10046016,2014-11-27T16:20:42.96Z,NUV,0,0
2014-11-27,10046017,2014-11-27T16:20:43.02Z,FUV,0,0
2014-11-27,10046021,2014-11-27T16:21:02.27Z,SJI_1400,0,0
2014-11-27,10046028,2014-11-27T16:21:21.24Z,NUV,0,0
2014-11-27,10046029,2014-11-27T16:21:21.31Z,FUV,0,0
2014-11-27,10046040,2014-11-27T16:21:59.74Z,NUV,0,0
2014-11-27,10046041,2014-11-27T16:21:59.81Z,FUV,0,0
2014-11-27,10046042,2014-11-27T16:22:09.15Z,SJI_2796,0,0
2014-11-27,10046045,2014-11-27T16:22:18.74Z,SJI_1330,0,0
2014-11-27,10046052,2014-11-27T16:22:37.87Z,NUV,0,0
2014-11-27,10046053,2014-11-27T16:22:37.93Z,FUV,0,0
2014-11-27,10046057,2014-11-27T16:22:57.17Z,SJI_1400,0,0
2014-11-27,10046064,2014-11-27T16:23:16.16Z,NUV,0,0
2014-11-27,10046065,2014-11-27T16:23:16.23Z,FUV,0,0
2014-11-27,10046076,2014-11-27T16:23:54.65Z,NUV,0,0
2014-11-27,10046077,2014-11-27T16:23:54.71Z,FUV,0,0
2014-11-27,10046078,2014-11-27T16:24:04.05Z,SJI_2796,0,0
2014-11-27,10046081,2014-11-27T16:24:13.64Z,SJI_1330,0,0
2014-11-27,10046088,2014-11-27T16:24:32.76Z,NUV,0,0
2014-11-27,10046089,2014-11-27T16:24:32.83Z,FUV,0,0
2014-11-27,10046093,2014-11-27T16:24:52.08Z,SJI_1400,0,0
2014-11-27,10046100,2014-11-27T16:25:11.04Z,NUV,0,0
2014-11-27,10046101,2014-11-27T16:25:11.10Z,FUV,0,0
2014-11-27,10046112,2014-11-27T16:25:49.55Z,NUV,0,0
2014-11-27,10046113,2014-11-27T16:25:49.62Z,FUV,0,0
2014-11-27,10046114,2014-11-27T16:25:58.95Z,SJI_2796,0,0
2014-11-27,10046117,2014-11-27T16:26:08.53Z,SJI_1330,0,0
2014-11-27,10046124,2014-11-27T16:26:27.67Z,NUV,0,0
2014-11-27,10046125,2014-11-27T16:26:27.73Z,FUV,0,0
2014-11-27,10046129,2014-11-27T16:26:46.98Z,SJI_1400,0,0
2014-11-27,10046136,2014-11-27T16:27:06.00Z,NUV,0,0
2014-11-27,10046137,2014-11-27T16:27:06.07Z,FUV,0,0
2014-11-27,10046148,2014-11-27T16:27:44.46Z,NUV,0,0
2014-11-27,10046149,2014-11-27T16:27:44.52Z,FUV,0,0
2014-11-27,10046150,2014-11-27T16:27:53.87Z,SJI_2796,0,0
2014-11-27,10046153,2014-11-27T17:13:32.68Z,SJI_2796,1,0
2014-11-27,10046154,2014-11-27T17:13:32.68Z,NUV,1,0
2014-11-27,10046155,2014-11-27T17:13:32.75Z,FUV,1,0
2014-11-27,10046156,2014-11-27T17:13:49.66Z,SJI_2796,1,0
2014-11-27,10046157,2014-11-27T17:13:49.66Z,NUV,1,2
2014-11-27,10046158,2014-11-27T17:14:30.78Z,SJI_1330,1,0
2014-11-27,10046159,2014-11-27T17:14:30.79Z,NUV,1,0
2014-11-27,10046160,2014-11-27T17:14:30.85Z,FUV,1,0
2014-11-27,10046161,2014-11-27T17:14:40.67Z,SJI_1400,1,0
2014-11-27,10046162,2014-11-27T17:14:40.68Z,NUV,1,0
2014-11-27,10046163,2014-11-27T17:14:40.74Z,FUV,1,0
2014-11-27,10046164,2014-11-27T17:14:50.08Z,SJI_2796,1,0
2014-11-27,10046165,2014-11-27T17:14:50.08Z,NUV,1,0
2014-11-27,10046166,2014-11-27T17:14:50.15Z,FUV,1,0
2014-11-27,10046167,2014-11-27T17:14:59.64Z,SJI_1330,1,0
2014-11-27,10046168,2014-11-27T17:14:59.65Z,NUV,1,0
2014-11-27,10046169,2014-11-27T17:14:59.71Z,FUV,1,0
2014-11-27,10046170,2014-11-27T17:15:09.42Z,SJI_1400,1,2
2014-11-27,10046171,2014-11-27T17:15:09.43Z,NUV,1,0
2014-11-27,10046172,2014-11-27T17:15:09.49Z,FUV,1,0
2014-11-27,10046173,2014-11-27T17:15:18.84Z,SJI_2796,1,0
2014-11-27,10046174,2014-11-27T17:15:18.85Z,NUV,1,0
2014-11-27,10046175,2014-11-27T17:15:18.91Z,FUV,1,0
2014-11-27,10046176,2014-11-27T17:15:28.45Z,SJI_1330,1,0
2014-11-27,10046177,2014-11-27T17:15:28.46Z,NUV,1,0
2014-11-27,10046178,2014-11-27T17:15:28.52Z,FUV,1,0
2014-11-27,10046179,2014-11-27T17:15:38.14Z,SJI_1400,1,1
2014-11-27,10046180,2014-11-27T17:15:38.15Z,NUV,1,0
2014-11-27,10046181,2014-11-27T17:15:38.21Z,FUV,1,0
2014-11-27,10046182,2014-11-27T17:15:47.55Z,SJI_2796,1,0
2014-11-27,10046183,2014-11-27T17:15:47.55Z,NUV,1,0
2014-11-27,10046184,2014-11-27T17:15:47.62Z,FUV,1,0
2014-11-27,10046185,2014-11-27T17:15:57.16Z,SJI_1330,1,0
2014-11-27,10046186,2014-11-27T17:15:57.16Z,NUV,1,0
2014-11-27,10046187,2014-11-27T17:15:57.23Z,FUV,1,0
2014-11-27,10046188,2014-11-27T17:16:06.86Z,SJI_1400,1,0
2014-11-27,10046189,2014-11-27T17:16:06.87Z,NUV,1,0
2014-11-27,10046190,2014-11-27T17:16:06.93Z,FUV,1,0
2014-11-27,10046191,2014-11-27T17:16:16.27Z,SJI_2796,1,0
2014-11-27,10046192,2014-11-27T17:16:16.28Z,NUV,1,0
2014-11-27,10046193,2014-11-27T17:16:16.34Z,FUV,1,0
2014-11-27,10046194,2014-11-27T17:16:25.83Z,SJI_1330,1,0
2014-11-27,10046195,2014-11-27T17:16:25.83Z,NUV,1,0
2014-11-27,10046196,2014-11-27T17:16:25.90Z,FUV,1,0
2014-11-27,10046197,2014-11-27T17:16:35.58Z,SJI_1400,1,1
2014-11-27,10046198,2014-11-27T17:16:35.58Z,NUV,1,0
2014-11-27,10046199,2014-11-27T17:16:35.65Z,FUV,1,0
2014-11-27,10046200,2014-11-27T17:16:44.99Z,SJI_2796,1,0
2014-11-27,10046201,2014-11-27T17:16:45.00Z,NUV,1,0
2014-11-27,10046202,2014-11-27T17:16:45.06Z,FUV,1,0
2014-11-27,10046203,2014-11-27T17:16:54.56Z,SJI_1330,1,0
2014-11-27,10046204,2014-11-27T17:16:54.57Z,NUV,1,0
2014-11-27,10046205,2014-11-27T17:16:54.63Z,FUV,1,0
2014-11-27,10046206,2014-11-27T17:17:04.33Z,SJI_1400,1,0
2014-11-27,10046207,2014-11-27T17:17:04.33Z,NUV,1,0
2014-11-27,10046208,2014-11-27T17:17:04.40Z,FUV,1,0
2014-11-27,10046209,2014-11-27T17:17:13.77Z,SJI_2796,1,0
2014-11-27,10046210,2014-11-27T17:17:13.77Z,NUV,1,0
2014-11-27,10046211,2014-11-27T17:17:13.84Z,FUV,1,0
2014-11-27,10046212,2014-11-27T17:17:23.36Z,SJI_1330,1,0
2014-11-27,10046213,2014-11-27T17:17:23.37Z,NUV,1,0
2014-11-27,10046214,2014-11-27T17:17:23.43Z,FUV,1,0
2014-11-27,10046215,2014-11-27T17:17:33.05Z,SJI_1400,1,0
2014-11-27,10046216,2014-11-27T17:17:33.05Z,NUV,1,0
2014-11-27,10046217,2014-11-27T17:17:33.12Z,FUV,1,0
2014-11-27,10046218,2014-11-27T17:17:42.45Z,SJI_2796,1,0
2014-11-27,10046219,2014-11-27T17:17:42.46Z,NUV,1,0
2014-11-27,10046220,2014-11-27T17:17:42.52Z,FUV,1,0
2014-11-27,10046221,2014-11-27T17:17:52.05Z,SJI_1330,1,0
2014-11-27,10046222,2014-11-27T17:17:52.06Z,NUV,1,0
2014-11-27,10046223,2014-11-27T17:17:52.12Z,FUV,1,0
2014-11-27,10046224,2014-11-27T17:18:01.77Z,SJI_1400,1,0
2014-11-27,10046225,2014-11-27T17:18:01.77Z,NUV,1,0
2014-11-27,10046226,2014-11-27T17:18:01.84Z,FUV,1,0
2014-11-27,10046227,2014-11-27T17:18:11.16Z,SJI_2796,1,0
2014-11-27,10046228,2014-11-27T17:18:11.17Z,NUV,1,0
2014-11-27,10046229,2014-11-27T17:18:11.23Z,FUV,1,0
2014-11-27,10046230,2014-11-27T17:18:20.74Z,SJI_1330,1,0
2014-11-27,10046231,2014-11-27T17:18:20.75Z,NUV,1,0
2014-11-27,10046232,2014-11-27T17:18:20.81Z,FUV,1,0
2014-11-27,10046233,2014-11-27T17:18:30.49Z,SJI_1400,1,1
2014-11-27,10046234,2014-11-27T17:18:30.49Z,NUV,1,0
2014-11-27,10046235,2014-11-27T17:18:30.56Z,FUV,1,0
2014-11-27,10046236,2014-11-27T17:18:39.89Z,SJI_2796,1,0
2014-11-27,10046237,2014-11-27T17:18:39.90Z,NUV,1,0
2014-11-27,10046238,2014-11-27T17:18:39.96Z,FUV,1,0
2014-11-27,10046239,2014-11-27T17:18:49.51Z,SJI_1330,1,0
2014-11-27,10046240,2014-11-27T17:18:49.51Z,NUV,1,0
2014-11-27,10046241,2014-11-27T17:18:49.58Z,FUV,1,0
2014-11-27,10046242,2014-11-27T17:18:59.23Z,SJI_1400,1,2
2014-11-27,10046243,2014-11-27T17:18:59.24Z,NUV,1,0
2014-11-27,10046244,2014-11-27T17:18:59.31Z,FUV,1,0
2014-11-27,10046245,2014-11-27T17:19:08.63Z,SJI_2796,1,0
2014-11-27,10046246,2014-11-27T17:19:08.64Z,NUV,1,0
2014-11-27,10046247,2014-11-27T17:19:08.70Z,FUV,1,0
2014-11-27,10046248,2014-11-27T17:19:18.20Z,SJI_1330,1,0
2014-11-27,10046249,2014-11-27T17:19:18.21Z,NUV,1,0
2014-11-27,10046250,2014-11-27T17:19:18.27Z,FUV,1,0
2014-11-27,10046251,2014-11-27T17:19:27.95Z,SJI_1400,1,1
2014-11-27,10046252,2014-11-27T17:19:27.96Z,NUV,1,0
2014-11-27,10046253,2014-11-27T17:19:28.02Z,FUV,1,0
2014-11-27,10046254,2014-11-27T17:19:37.35Z,SJI_2796,1,0
2014-11-27,10046255,2014-11-27T17:19:37.36Z,NUV,1,0
2014-11-27,10046256,2014-11-27T17:19:37.42Z,FUV,1,0
2014-11-27,10046257,2014-11-27T17:19:46.94Z,SJI_1330,1,0
2014-11-27,10046258,2014-11-27T17:19:46.94Z,NUV,1,0
2014-11-27,10046259,2014-11-27T17:19:47.01Z,FUV,1,0
2014-11-27,10046260,2014-11-27T17:19:56.67Z,SJI_1400,1,0
2014-11-27,10046261,2014-11-27T17:19:56.68Z,NUV,1,0
2014-11-27,10046262,2014-11-27T17:19:56.74Z,FUV,1,0
2014-11-27,10046263,2014-11-27T17:20:06.08Z,SJI_2796,1,0
2014-11-27,10046264,2014-11-27T17:20:06.09Z,NUV,1,0
2014-11-27,10046265,2014-11-27T17:20:06.16Z,FUV,1,0
2014-11-27,10046266,2014-11-27T17:20:15.67Z,SJI_1330,1,0
2014-11-27,10046267,2014-11-27T17:20:15.68Z,NUV,1,0
2014-11-27,10046268,2014-11-27T17:20:15.74Z,FUV,1,0
2014-11-27,10046269,2014-11-27T17:20:25.39Z,SJI_1400,1,1
2014-11-27,10046270,2014-11-27T17:20:25.40Z,NUV,1,0
2014-11-27,10046271,2014-11-27T17:20:25.46Z,FUV,1,1
2014-11-27,10046272,2014-11-27T17:20:34.82Z,SJI_2796,1,0
2014-11-27,10046273,2014-11-27T17:20:34.83Z,NUV,1,0
2014-11-27,10046274,2014-11-27T17:20:34.89Z,FUV,1,0
2014-11-27,10046275,2014-11-27T17:20:44.39Z,SJI_1330,1,1
2014-11-27,10046276,2014-11-27T17:20:44.40Z,NUV,1,0
2014-11-27,10046277,2014-11-27T17:20:44.46Z,FUV,1,0
2014-11-27,10046278,2014-11-27T17:20:54.14Z,SJI_1400,1,3
2014-11-27,10046279,2014-11-27T17:20:54.15Z,NUV,1,0
2014-11-27,10046280,2014-11-27T17:20:54.21Z,FUV,1,0
2014-11-27,10046281,2014-11-27T17:21:03.53Z,SJI_2796,1,0
2014-11-27,10046282,2014-11-27T17:21:03.54Z,NUV,1,0
2014-11-27,10046283,2014-11-27T17:21:03.60Z,FUV,1,0
2014-11-27,10046284,2014-11-27T17:21:13.12Z,SJI_1330,1,0
2014-11-27,10046285,2014-11-27T17:21:13.12Z,NUV,1,0
2014-11-27,10046286,2014-11-27T17:21:13.19Z,FUV,1,0
2014-11-27,10046287,2014-11-27T17:21:22.86Z,SJI_1400,1,1
2014-11-27,10046288,2014-11-27T17:21:22.87Z,NUV,1,0
2014-11-27,10046289,2014-11-27T17:21:22.93Z,FUV,1,0
2014-11-27,10046290,2014-11-27T17:21:32.27Z,SJI_2796,1,0
2014-11-27,10046291,2014-11-27T17:21:32.28Z,NUV,1,0
2014-11-27,10046292,2014-11-27T17:21:32.34Z,FUV,1,0
2014-11-27,10046293,2014-11-27T17:21:41.87Z,SJI_1330,1,1
2014-11-27,10046294,2014-11-27T17:21:41.87Z,NUV,1,0
2014-11-27,10046295,2014-11-27T17:21:41.94Z,FUV,1,0
2014-11-27,10046296,2014-11-27T17:21:51.58Z,SJI_1400,1,0
2014-11-27,10046297,2014-11-27T17:21:51.58Z,NUV,1,1
2014-11-27,10046298,2014-11-27T17:21:51.65Z,FUV,1,0
2014-11-27,10046299,2014-11-27T17:22:00.98Z,SJI_2796,1,1
2014-11-27,10046300,2014-11-27T17:22:00.99Z,NUV,1,0
2014-11-27,10046301,2014-11-27T17:22:01.06Z,FUV,1,0
2014-11-27,10046302,2014-11-27T17:22:10.58Z,SJI_1330,1,0
2014-11-27,10046303,2014-11-27T17:22:10.59Z,NUV,1,0
2014-11-27,10046304,2014-11-27T17:22:10.66Z,FUV,1,0
2014-11-27,10046305,2014-11-27T17:22:20.30Z,SJI_1400,1,0
2014-11-27,10046306,2014-11-27T17:22:20.30Z,NUV,1,0
2014-11-27,10046307,2014-11-27T17:22:20.37Z,FUV,1,0
2014-11-27,10046308,2014-11-27T17:22:29.71Z,SJI_2796,1,0
2014-11-27,10046309,2014-11-27T17:22:29.72Z,NUV,1,0
2014-11-27,10046310,2014-11-27T17:22:29.78Z,FUV,1,0
2014-11-27,10046311,2014-11-27T17:22:39.30Z,SJI_1330,1,0
2014-11-27,10046312,2014-11-27T17:22:39.30Z,NUV,1,0
2014-11-27,10046313,2014-11-27T17:22:39.37Z,FUV,1,0
2014-11-27,10046314,2014-11-27T17:22:49.05Z,SJI_1400,1,0
2014-11-27,10046315,2014-11-27T17:22:49.05Z,NUV,1,0
2014-11-27,10046316,2014-11-27T17:22:49.12Z,FUV,1,0
2014-11-27,10046317,2014-11-27T17:22:58.45Z,SJI_2796,1,0
2014-11-27,10046318,2014-11-27T17:22:58.46Z,NUV,1,0
2014-11-27,10046319,2014-11-27T17:22:58.52Z,FUV,1,0
2014-11-27,10046320,2014-11-27T17:23:08.05Z,SJI_1330,1,0
2014-11-27,10046321,2014-11-27T17:23:08.05Z,NUV,1,0
2014-11-27,10046322,2014-11-27T17:23:08.12Z,FUV,1,0
2014-11-27,10046323,2014-11-27T17:23:17.77Z,SJI_1400,1,1
2014-11-27,10046324,2014-11-27T17:23:17.77Z,NUV,1,0
2014-11-27,10046325,2014-11-27T17:23:17.84Z,FUV,1,0
2014-11-27,10046326,2014-11-27T17:23:27.17Z,SJI_2796,1,0
2014-11-27,10046327,2014-11-27T17:23:27.18Z,NUV,1,0
2014-11-27,10046328,2014-11-27T17:23:27.24Z,FUV,1,0
2014-11-27,10046329,2014-11-27T17:23:36.74Z,SJI_1330,1,0
2014-11-27,10046330,2014-11-27T17:23:36.75Z,NUV,1,0
2014-11-27,10046331,2014-11-27T17:23:36.81Z,FUV,1,0
2014-11-27,10046332,2014-11-27T17:23:46.49Z,SJI_1400,1,0
2014-11-27,10046333,2014-11-27T17:23:46.49Z,NUV,1,0
2014-11-27,10046334,2014-11-27T17:23:46.56Z,FUV,1,0
2014-11-27,10046335,2014-11-27T17:23:55.91Z,SJI_2796,1,0
2014-11-27,10046336,2014-11-27T17:23:55.91Z,NUV,1,0
2014-11-27,10046337,2014-11-27T17:23:55.98Z,FUV,1,0
2014-11-27,10046338,2014-11-27T17:24:05.50Z,SJI_1330,1,0
2014-11-27,10046339,2014-11-27T17:24:05.50Z,NUV,1,0
2014-11-27,10046340,2014-11-27T17:24:05.57Z,FUV,1,0
2014-11-27,10046341,2014-11-27T17:24:15.20Z,SJI_1400,1,0
2014-11-27,10046342,2014-11-27T17:24:15.21Z,NUV,1,0
