name,dataset,chip,fsn,length,start,slope,noise,gain,vertical,row,column
2015-09-20-1576,2015-09-20,FUV2,17944132,13,97984,-0.04862393333665555,17.791199684143066,6.0,True,342,3272
2015-09-20-1577,2015-09-20,FUV2,17944132,15,97997,0.2617177143847715,17.791199684143066,6.0,True,356,3175
2015-09-20-1578,2015-09-20,FUV2,17944132,15,98012,0.3483890261929814,17.791199684143066,6.0,True,360,3904
2015-09-20-1579,2015-09-20,FUV1,17944132,12,98027,-0.041766056646046046,17.791199684143066,6.0,True,432,1373
2015-09-20-1580,2015-09-20,FUV2,17944132,13,98039,0.055019480261853486,17.791199684143066,6.0,True,446,3135
2015-09-20-1581,2015-09-20,FUV2,17944132,14,98052,0.013915889993510022,17.791199684143066,6.0,True,484,3756
2015-09-20-1582,2015-09-20,FUV2,17944132,16,98066,0.15519779149858784,17.791199684143066,6.0,True,544,3172
2015-09-20-1583,2015-09-20,FUV1,17944132,13,98082,0.10743830362688428,17.791199684143066,6.0,True,564,1700
2015-09-20-1584,2015-09-20,FUV1,17944132,12,98095,0.320206760748327,17.791199684143066,6.0,True,620,1415
2015-09-20-1585,2015-09-20,FUV1,17944132,13,98107,0.3241488542289929,17.791199684143066,6.0,True,675,1464
2015-09-20-1586,2015-09-20,FUV2,17944132,13,98120,0.34736237813598425,17.791199684143066,6.0,True,701,3844
2015-09-20-1587,2015-09-20,FUV1,17944132,13,98133,0.31694475046039494,17.791199684143066,6.0,True,728,1780
2015-09-20-1588,2015-09-20,FUV2,17944132,21,98146,0.34665315979864153,17.791199684143066,6.0,True,732,3017
2015-09-20-1589,2015-09-20,FUV1,17944132,13,98167,0.32233416073886273,17.791199684143066,6.0,True,740,1723
2015-09-20-1590,2015-09-20,FUV2,17944132,16,98180,0.21771477883684132,17.791199684143066,6.0,True,787,3988
2015-09-20-1591,2015-09-20,FUV2,17944132,13,98196,0.20548638454784113,17.791199684143066,6.0,True,816,3968
2015-09-20-1592,2015-09-20,FUV1,17944132,22,98209,0.10505457478299442,17.791199684143066,6.0,True,830,1280
2015-09-20-1593,2015-09-20,FUV2,17944132,14,98231,0.0937412130641709,17.791199684143066,6.0,True,873,4025
2015-09-20-1594,2015-09-20,FUV2,17944135,17,98245,0.08294926859887437,17.791199684143066,6.0,True,213,3232
2015-09-20-1595,2015-09-20,FUV2,17944135,18,98262,0.11708726477237494,17.791199684143066,6.0,True,231,2908
2015-09-20-1596,2015-09-20,FUV2,17944135,17,98280,0.26353757629321956,17.791199684143066,6.0,True,235,3204
2015-09-20-1597,2015-09-20,FUV1,17944135,19,98297,0.001685686736958023,17.791199684143066,6.0,True,261,1441
2015-09-20-1598,2015-09-20,FUV2,17944135,17,98316,0.15592894508650046,17.791199684143066,6.0,True,381,3759
2015-09-20-1599,2015-09-20,FUV1,17944135,29,98333,-0.16704807228997792,17.791199684143066,6.0,True,386,1629
2015-09-20-1600,2015-09-20,FUV2,17944135,19,98362,0.1989290282978999,17.791199684143066,6.0,True,395,3082
2015-09-20-1601,2015-09-20,FUV2,17944135,15,98381,0.16103342158460027,17.791199684143066,6.0,True,428,3551
2015-09-20-1602,2015-09-20,FUV1,17944135,18,98396,0.29824744739581216,17.791199684143066,6.0,True,473,370
2015-09-20-1603,2015-09-20,FUV1,17944135,18,98414,0.2958211473574746,17.791199684143066,6.0,True,535,1440
2015-09-20-1604,2015-09-20,FUV1,17944135,12,98432,0.19182297534819792,17.791199684143066,6.0,True,551,244
2015-09-20-1605,2015-09-20,FUV2,17944135,13,98444,0.31340340223776697,17.791199684143066,6.0,True,562,3583
2015-09-20-1606,2015-09-20,FUV2,17944135,13,98457,0.2068973473584591,17.791199684143066,6.0,True,568,3252
2015-09-20-1607,2015-09-20,FUV2,17944135,15,98470,0.30178803338145654,17.791199684143066,6.0,True,598,3178
2015-09-20-1608,2015-09-20,FUV2,17944135,12,98485,0.27000190988201045,17.791199684143066,6.0,True,620,3126
2015-09-20-1609,2015-09-20,FUV2,17944135,14,98497,0.2655995708455112,17.791199684143066,6.0,True,648,3651
2015-09-20-1610,2015-09-20,FUV1,17944135,12,98511,0.13898884202220763,17.791199684143066,6.0,True,810,1348
2015-09-20-1611,2015-09-20,FUV2,17944135,16,98523,0.20067190289725942,17.791199684143066,6.0,True,826,3225
2015-09-20-1612,2015-09-20,FUV1,17944138,19,98539,0.29564944259766596,17.791199684143066,6.0,True,213,1732
2015-09-20-1613,2015-09-20,FUV2,17944138,12,98558,0.24542211748464882,17.791199684143066,6.0,True,264,3543
2015-09-20-1614,2015-09-20,FUV2,17944138,15,98570,0.30379084789001043,17.791199684143066,6.0,True,264,3862
2015-09-20-1615,2015-09-20,FUV1,17944138,13,98585,0.26326472669023365,17.791199684143066,6.0,True,267,1778
2015-09-20-1616,2015-09-20,FUV2,17944138,15,98598,0.34201879706055527,17.791199684143066,6.0,True,286,4022
2015-09-20-1617,2015-09-20,FUV2,17944138,13,98613,0.1569471260478716,17.791199684143066,6.0,True,330,3856
2015-09-20-1618,2015-09-20,FUV2,17944138,12,98626,0.34829516970795144,17.791199684143066,6.0,True,373,3667
2015-09-20-1619,2015-09-20,FUV1,17944138,13,98638,0.25362024771664043,17.791199684143066,6.0,True,477,1335
2015-09-20-1620,2015-09-20,FUV1,17944138,22,98651,0.17465320037191964,17.791199684143066,6.0,True,549,1669
2015-09-20-1621,2015-09-20,FUV2,17944138,12,98673,0.021965002158568576,17.791199684143066,6.0,True,639,3662
2015-09-20-1622,2015-09-20,FUV2,17944138,14,98685,0.32830296552052096,17.791199684143066,6.0,True,641,3655
2015-09-20-1623,2015-09-20,FUV2,17944138,12,98699,0.33523774319264515,17.791199684143066,6.0,True,651,3943
2015-09-20-1624,2015-09-20,FUV2,17944138,19,98711,0.27537925356944976,17.791199684143066,6.0,True,752,3848
2015-09-20-1625,2015-09-20,FUV1,17944138,18,98730,0.14912416665121597,17.791199684143066,6.0,True,807,279
2015-09-20-1626,2015-09-20,FUV2,17944138,15,98748,0.31864853525069353,17.791199684143066,6.0,True,823,3121
2015-09-20-1627,2015-09-20,FUV1,17944138,14,98763,0.04375327850513427,17.791199684143066,6.0,False,425,854
2015-09-20-1628,2015-09-20,FUV2,17944138,12,98777,-0.049964583695890484,17.791199684143066,6.0,True,872,2920
2015-09-20-1629,2015-09-20,FUV2,17944141,19,98789,0.2753664319135897,17.791199684143066,6.0,True,188,3600
2015-09-20-1630,2015-09-20,FUV2,17944141,15,98808,0.008999024765303704,17.791199684143066,6.0,False,3575,306
2015-09-20-1631,2015-09-20,FUV2,17944141,12,98823,0.2961158655974114,17.791199684143066,6.0,True,335,2995
2015-09-20-1632,2015-09-20,FUV2,17944141,12,98835,-0.026110065927300394,17.791199684143066,6.0,True,489,4026
2015-09-20-1633,2015-09-20,FUV1,17944141,15,98847,0.3235003046137943,17.791199684143066,6.0,True,642,1342
2015-09-20-1634,2015-09-20,FUV1,17944141,14,98862,0.33750042845107214,17.791199684143066,6.0,True,663,212
2015-09-20-1635,2015-09-20,FUV2,17944141,13,98876,-0.3062638764851835,17.791199684143066,6.0,True,675,3552
2015-09-20-1636,2015-09-20,FUV2,17944141,61,98889,-0.03181940259037891,17.791199684143066,6.0,True,726,3897
2015-09-20-1637,2015-09-20,FUV1,17944141,12,98950,0.3039741218677061,17.791199684143066,6.0,False,1730,773
2015-09-20-1638,2015-09-20,FUV2,17944144,16,98962,0.18273412754369336,17.791199684143066,6.0,True,210,3842
2015-09-20-1639,2015-09-20,FUV1,17944144,14,98978,0.2668098862978295,17.791199684143066,6.0,True,306,1797
2015-09-20-1640,2015-09-20,FUV2,17944144,17,98992,0.3159594000252523,17.791199684143066,6.0,True,315,3518
2015-09-20-1641,2015-09-20,FUV2,17944144,15,99009,0.2779458752169896,17.791199684143066,6.0,True,488,3784
2015-09-20-1642,2015-09-20,FUV2,17944144,19,99024,-0.06636940638966227,17.791199684143066,6.0,True,527,3972
2015-09-20-1643,2015-09-20,FUV2,17944144,12,99043,0.25110096052768216,17.791199684143066,6.0,True,552,3066
2015-09-20-1644,2015-09-20,FUV1,17944144,19,99055,0.26626108894541395,17.791199684143066,6.0,True,696,1313
2015-09-20-1645,2015-09-20,FUV1,17944144,13,99074,0.2086407600951958,17.791199684143066,6.0,True,711,400
2015-09-20-1646,2015-09-20,FUV1,17944147,12,99087,0.18700226321177355,17.791199684143066,6.0,True,202,243
2015-09-20-1647,2015-09-20,FUV1,17944147,19,99099,0.30396435331184596,17.791199684143066,6.0,True,218,1339
2015-09-20-1648,2015-09-20,FUV2,17944147,13,99118,0.30020075797181683,17.791199684143066,6.0,True,269,3518
2015-09-20-1649,2015-09-20,FUV1,17944147,13,99131,0.3056144052699885,17.791199684143066,6.0,True,374,1710
2015-09-20-1650,2015-09-20,FUV2,17944147,14,99144,0.14807383853401887,17.791199684143066,6.0,True,392,3152
2015-09-20-1651,2015-09-20,FUV2,17944147,14,99158,0.18489516455681312,17.791199684143066,6.0,True,485,3776
2015-09-20-1652,2015-09-20,FUV1,17944147,17,99172,0.13871459983303563,17.791199684143066,6.0,False,1433,572
2015-09-20-1653,2015-09-20,FUV2,17944147,18,99189,0.33708224051952307,17.791199684143066,6.0,True,606,3761
2015-09-20-1654,2015-09-20,FUV2,17944147,13,99207,0.26354295392537364,17.791199684143066,6.0,True,770,3624
2015-09-20-1655,2015-09-20,FUV1,17944147,13,99220,-0.017438110034638153,17.791199684143066,6.0,True,793,1268
2015-09-20-1656,2015-09-20,FUV2,17944147,17,99233,0.09159908794635965,17.791199684143066,6.0,True,833,2956
2015-09-20-1657,2015-09-20,FUV2,17944147,12,99250,0.33237596761446664,17.791199684143066,6.0,True,846,2976
2015-09-20-1658,2015-09-20,FUV1,17944147,12,99262,0.25263721845302206,17.791199684143066,6.0,True,896,414
2015-09-20-1659,2015-09-20,FUV2,17944150,12,99274,0.17826221510654583,17.791199684143066,6.0,False,4053,240
2015-09-20-1660,2015-09-20,FUV2,17944150,15,99286,0.1455369581947645,17.791199684143066,6.0,True,551,3747
2015-09-20-1661,2015-09-20,FUV1,17944150,16,99301,0.33442722227877364,17.791199684143066,6.0,True,603,1331
2015-09-20-1662,2015-09-20,FUV1,17944150,14,99317,0.2145063845261008,17.791199684143066,6.0,False,1268,670
2015-09-20-1663,2015-09-20,FUV2,17944150,16,99331,0.21421716823404285,17.791199684143066,6.0,True,672,4058
2015-09-20-1664,2015-09-20,FUV2,17944150,14,99347,0.0406415614951309,17.791199684143066,6.0,True,853,3684
2015-09-20-1665,2015-09-20,FUV1,17944153,13,99361,0.11799341884934325,17.791199684143066,6.0,False,1907,253
2015-09-20-1666,2015-09-20,FUV1,17944153,14,99374,0.3383924221471438,17.791199684143066,6.0,True,349,135
2015-09-20-1667,2015-09-20,FUV2,17944153,17,99388,-0.025180239261799294,17.791199684143066,6.0,False,3084,410
2015-09-20-1668,2015-09-20,FUV2,17944153,19,99405,0.33886163166727423,17.791199684143066,6.0,True,442,4014
2015-09-20-1669,2015-09-20,FUV1,17944153,14,99424,0.3244451821432411,17.791199684143066,6.0,True,586,340
2015-09-20-1670,2015-09-20,FUV1,17944156,12,99438,0.3059205408208939,17.791199684143066,6.0,True,249,1752
2015-09-20-1671,2015-09-20,FUV2,17944156,12,99450,-0.035775210731542786,17.791199684143066,6.0,True,341,3227
2015-09-20-1672,2015-09-20,FUV1,17944156,26,99462,0.1636749800158428,17.791199684143066,6.0,True,370,349
2015-09-20-1673,2015-09-20,FUV1,17944156,16,99488,-0.2734750674691149,17.791199684143066,6.0,False,251,471
2015-09-20-1674,2015-09-20,FUV1,17944156,15,99504,-0.05229221712283576,17.791199684143066,6.0,True,507,215
2015-09-20-1675,2015-09-20,FUV2,17944156,22,99519,-0.031010461139268333,17.791199684143066,6.0,False,2896,615
2015-09-20-1676,2015-09-20,FUV1,17944156,13,99541,0.1888780200960709,17.791199684143066,6.0,True,664,1324
2015-09-20-1677,2015-09-20,FUV2,17944156,18,99554,0.31258053173054606,17.791199684143066,6.0,False,3166,816
2015-09-20-1678,2015-09-20,FUV1,17944159,14,99572,0.32379920351295416,17.791199684143066,6.0,True,421,1372
2015-09-20-1679,2015-09-20,FUV2,17944159,12,99586,0.30118330959145856,17.791199684143066,6.0,True,868,3604
2015-09-20-1680,2015-09-20,FUV2,17944162,17,99598,0.30439688928833486,17.791199684143066,6.0,True,443,3829
2015-09-20-1681,2015-09-20,FUV2,17944162,16,99615,0.30635392087045016,17.791199684143066,6.0,True,639,2999
2015-09-20-1682,2015-09-20,FUV1,17944165,13,99631,0.18098812118755284,17.791199684143066,6.0,True,367,1607
2015-09-20-1683,2015-09-20,FUV1,17944171,18,99644,0.12280343090270937,17.791199684143066,6.0,True,451,1336
2015-09-20-1684,2015-09-20,FUV2,17944171,16,99662,0.15542624699958102,17.791199684143066,6.0,False,3780,637
2015-09-20-1685,2015-09-20,FUV2,17944174,16,99678,0.09185722766043784,17.791199684143066,6.0,True,359,3769
2015-09-20-1686,2015-09-20,FUV1,17944174,15,99694,0.3036592092401384,17.791199684143066,6.0,True,420,1678
2015-09-20-1687,2015-09-20,FUV2,17944174,15,99709,0.2435605575757921,17.791199684143066,6.0,True,437,3775
2015-09-20-1688,2015-09-20,FUV1,17944177,12,99724,0.3463098997204249,17.791199684143066,6.0,False,163,503
2015-09-20-1689,2015-09-20,FUV1,17944177,17,99736,0.20662734987809606,17.791199684143066,6.0,False,1745,773
2015-09-20-1690,2015-09-20,FUV2,17944177,13,99753,0.19727517147260631,17.791199684143066,6.0,True,783,2960
2015-09-20-1691,2015-09-20,FUV2,17944180,22,99766,-0.27351914981423814,17.791199684143066,6.0,False,3029,488
2015-09-20-1692,2015-09-20,FUV1,17944183,13,99788,0.13412194440665373,17.791199684143066,6.0,False,1337,213
2015-09-20-1693,2015-09-20,FUV1,17944183,12,99801,-0.1692325743591316,17.791199684143066,6.0,False,1460,252
2015-09-20-1694,2015-09-20,FUV2,17944183,20,99813,-0.22119774184489366,17.791199684143066,6.0,False,3895,623
2015-09-20-1695,2015-09-20,FUV1,17944186,12,99833,-0.2513632558717232,17.791199684143066,6.0,False,1600,454
2015-09-20-1696,2015-09-20,FUV2,17944186,13,99845,-0.10504578347975443,17.791199684143066,6.0,True,472,3609
2015-09-20-1697,2015-09-20,FUV2,17944186,14,99858,0.30264640625149397,17.791199684143066,6.0,True,874,3651
2015-09-20-1698,2015-09-20,FUV2,17944189,14,99872,-0.10993028969239485,17.791199684143066,6.0,True,304,3955
2015-09-20-1699,2015-09-20,FUV2,17944192,12,99886,-0.031987645688954305,17.791199684143066,6.0,False,3629,358
2015-09-20-1700,2015-09-20,FUV1,17944192,12,99898,-0.252002212375716,17.791199684143066,6.0,False,1632,495
2015-09-20-1701,2015-09-20,FUV2,17944192,13,99910,-0.06239508856061116,17.791199684143066,6.0,True,601,3671
2015-09-20-1702,2015-09-20,FUV2,17944192,14,99923,-0.14436931567609634,17.791199684143066,6.0,True,790,3653
2015-09-20-1703,2015-09-20,FUV2,17944195,28,99937,0.027755309640973457,17.791199684143066,6.0,False,2967,741
2015-09-20-1704,2015-09-20,FUV1,17944198,12,99965,-0.1289699105954847,17.791199684143066,6.0,False,1908,765
2015-09-20-1705,2015-09-20,FUV1,17944201,15,99977,-0.3287738247595068,17.791199684143066,6.0,False,1637,533
2015-09-20-1706,2015-09-20,FUV2,17944204,12,99992,-0.2710409400367996,17.791199684143066,6.0,False,3791,468
2015-09-20-1707,2015-09-20,FUV2,17944207,15,100004,0.026093252756705175,17.791199684143066,6.0,False,3049,659
2015-09-20-1708,2015-09-20,FUV1,17944213,13,100019,0.16658317526792182,17.791199684143066,6.0,False,1641,779
2015-09-20-1709,2015-09-20,FUV2,17944231,24,100032,0.19237554705419369,17.791199684143066,6.0,False,4025,407
2015-09-20-1710,2015-09-20,FUV1,17944234,15,100056,0.2062146427955586,17.791199684143066,6.0,False,169,753
2015-10-03-1,2015-10-03,SJI,18184581,12,100071,0.010998049484825342,26.6867995262146,18.0,False,701,346
2015-10-03-2,2015-10-03,SJI,18184581,12,100083,0.17921655055417166,26.6867995262146,18.0,True,780,300
2015-10-03-3,2015-10-03,SJI,18184603,12,100095,-0.01983209314287839,26.6867995262146,18.0,True,684,429
2015-10-03-4,2015-10-03,SJI,18184614,14,100107,0.08832952204943356,26.6867995262146,18.0,False,621,463
2015-10-03-5,2015-10-03,SJI,18184614,12,100121,0.06742827265043484,26.6867995262146,18.0,True,642,452
2015-10-03-6,2015-10-03,SJI,18184625,15,100133,0.03705344278674512,26.6867995262146,18.0,True,516,299
2015-10-03-7,2015-10-03,SJI,18184636,14,100148,0.12151344974444006,26.6867995262146,18.0,True,782,300
2015-10-03-8,2015-10-03,SJI,18184648,12,100162,0.08743578045127381,26.6867995262146,18.0,True,299,281
2015-10-03-9,2015-10-03,SJI,18184648,12,100174,-0.03849337927282519,26.6867995262146,18.0,False,712,346
2015-10-03-10,2015-10-03,SJI,18184670,15,100186,0.08283445943776567,26.6867995262146,18.0,False,650,419
2015-10-03-11,2015-10-03,SJI,18184670,13,100201,-0.13121561061731307,26.6867995262146,18.0,True,479,693
2015-10-03-12,2015-10-03,SJI,18184681,12,100214,0.004847709907983389,26.6867995262146,18.0,True,495,299
2015-10-03-13,2015-10-03,SJI,18184692,12,100226,-0.2930548295176504,26.6867995262146,18.0,True,415,696
2015-10-03-14,2015-10-03,SJI,18184692,12,100238,0.17517373136045172,26.6867995262146,18.0,True,642,453
2015-10-03-15,2015-10-03,SJI,18184692,13,100250,0.022856877306252764,26.6867995262146,18.0,True,674,393
2015-10-03-16,2015-10-03,SJI,18184703,15,100263,-0.08831891924678657,26.6867995262146,18.0,True,473,710
2015-10-03-17,2015-10-03,SJI,18184703,12,100278,0.04367350327786994,26.6867995262146,18.0,True,742,459
2015-10-03-18,2015-10-03,SJI,18184715,15,100290,-0.11612952847372043,26.6867995262146,18.0,True,270,634
2015-10-03-19,2015-10-03,SJI,18184715,25,100305,0.15027034286618954,26.6867995262146,18.0,True,286,709
2015-10-03-20,2015-10-03,SJI,18184737,17,100330,-0.08541833918247721,26.6867995262146,18.0,True,360,669
2015-10-03-21,2015-10-03,SJI,18184748,13,100347,0.07455210732020179,26.6867995262146,18.0,True,738,459
2015-10-03-22,2015-10-03,SJI,18184759,12,100360,-0.0037707876871110333,26.6867995262146,18.0,True,737,459
2015-10-03-23,2015-10-03,SJI,18184782,12,100372,0.25434390561496734,26.6867995262146,18.0,False,692,420
2015-10-03-24,2015-10-03,SJI,18184804,12,100384,0.004264707575249674,26.6867995262146,18.0,True,787,299
2015-10-03-25,2015-10-03,SJI,18184815,14,100396,-0.024476659686157975,26.6867995262146,18.0,True,560,776
2015-10-03-26,2015-10-03,SJI,18184837,15,100410,0.13538664654688448,26.6867995262146,18.0,False,611,481
2015-10-03-27,2015-10-03,SJI,18184860,12,100425,-0.08741927501419969,26.6867995262146,18.0,False,612,417
2015-10-03-28,2015-10-03,SJI,18184860,12,100437,0.2062768434337191,26.6867995262146,18.0,False,598,471
2015-10-03-29,2015-10-03,SJI,18186289,12,100449,0.2274826296711653,26.6867995262146,18.0,True,525,306
2015-10-03-30,2015-10-03,SJI,18186345,17,100461,-0.26891364417341845,26.6867995262146,18.0,True,243,277
2015-10-03-31,2015-10-03,SJI,18186367,14,100478,-0.13158079852626153,26.6867995262146,18.0,True,252,279
2015-10-03-32,2015-10-03,SJI,18186378,12,100492,-0.23586999940504294,26.6867995262146,18.0,True,340,640
2015-10-03-33,2015-10-03,SJI,18186401,12,100504,-0.001725778991255378,26.6867995262146,18.0,True,238,528
2015-10-03-34,2015-10-03,SJI,18186401,22,100516,0.004077873944066758,26.6867995262146,18.0,True,256,638
2015-10-03-35,2015-10-03,SJI,18186412,14,100538,-0.014964027021973417,26.6867995262146,18.0,True,384,616
2015-10-03-36,2015-10-03,SJI,18186412,13,100552,0.10229982464266756,26.6867995262146,18.0,True,385,578
2015-10-03-37,2015-10-03,SJI,18186412,13,100565,0.1436229462103169,26.6867995262146,18.0,True,479,244
2015-10-03-38,2015-10-03,SJI,18186412,13,100578,-0.1749821100601165,26.6867995262146,18.0,True,484,698
2015-10-03-39,2015-10-03,SJI,18186412,15,100591,0.26900590129716223,26.6867995262146,18.0,True,618,449
2015-10-03-40,2015-10-03,SJI,18186412,13,100606,-0.00422646628544491,26.6867995262146,18.0,True,745,455
2015-10-03-41,2015-10-03,SJI,18186423,15,100619,0.2638902600165355,26.6867995262146,18.0,True,231,590
2015-10-03-42,2015-10-03,SJI,18186423,12,100634,0.19746163476717965,26.6867995262146,18.0,True,277,523
2015-10-03-43,2015-10-03,SJI,18186423,13,100646,-0.22691192175000044,26.6867995262146,18.0,True,537,289
2015-10-03-44,2015-10-03,SJI,18186423,13,100659,0.19773604528157965,26.6867995262146,18.0,True,741,454
2015-10-03-45,2015-10-03,SJI,18186445,18,100672,0.3014709001158948,26.6867995262146,18.0,True,652,776
2015-10-03-46,2015-10-03,SJI,18186468,21,100690,0.06199108103917402,26.6867995262146,18.0,True,783,377
2015-10-03-47,2015-10-03,SJI,18186546,12,100711,0.038786953303114595,26.6867995262146,18.0,True,831,399
2015-10-03-48,2015-10-03,FUV1,18184583,26,100723,-0.004941446063557966,17.791199684143066,6.0,False,367,424
2015-10-03-49,2015-10-03,FUV1,18184588,16,100749,-0.008293461771783429,17.791199684143066,6.0,False,367,424
2015-10-03-50,2015-10-03,FUV2,18184602,30,100765,0.20561566839030002,17.791199684143066,6.0,False,3145,618
2015-10-03-51,2015-10-03,FUV2,18184602,32,100795,0.1959490336452675,17.791199684143066,6.0,False,3184,626
2015-10-03-52,2015-10-03,FUV1,18184616,12,100827,-0.013543742254813687,17.791199684143066,6.0,False,262,457
2015-10-03-53,2015-10-03,FUV2,18184621,17,100839,-0.2396951452070281,17.791199684143066,6.0,True,320,3646
2015-10-03-54,2015-10-03,FUV1,18184621,24,100856,-0.003915553713873345,17.791199684143066,6.0,False,367,438
2015-10-03-55,2015-10-03,FUV1,18184627,15,100880,-0.24382558040265467,17.791199684143066,6.0,True,690,1362
2015-10-03-56,2015-10-03,FUV1,18184632,13,100895,0.007259682148085184,17.791199684143066,6.0,False,367,438
2015-10-03-57,2015-10-03,FUV2,18184632,12,100908,0.050067152621386564,17.791199684143066,6.0,False,3990,450
2015-10-03-58,2015-10-03,FUV1,18184635,14,100920,-0.02281888047081236,17.791199684143066,6.0,True,200,1435
2015-10-03-59,2015-10-03,FUV1,18184635,22,100934,-0.27653399571210874,17.791199684143066,6.0,True,402,1799
2015-10-03-60,2015-10-03,FUV1,18184638,21,100956,0.008477736041622184,17.791199684143066,6.0,False,367,438
2015-10-03-61,2015-10-03,FUV2,18184641,12,100977,-0.21169448373082203,17.791199684143066,6.0,True,716,3578
2015-10-03-62,2015-10-03,FUV1,18184653,20,100989,-0.31224898642433513,17.791199684143066,6.0,True,563,145
2015-10-03-63,2015-10-03,FUV2,18184655,13,101009,-0.12070255827024894,17.791199684143066,6.0,True,570,3593
2015-10-03-64,2015-10-03,FUV1,18184655,16,101022,-0.09018127574193943,17.791199684143066,6.0,True,712,264
2015-10-03-65,2015-10-03,FUV2,18184658,16,101038,-0.3060608324244302,17.791199684143066,6.0,True,248,3995
2015-10-03-66,2015-10-03,FUV2,18184658,18,101054,-0.29642801629507987,17.791199684143066,6.0,True,262,3958
2015-10-03-67,2015-10-03,FUV1,18184658,19,101072,-0.15912476486834512,17.791199684143066,6.0,True,361,1434
2015-10-03-68,2015-10-03,FUV1,18184658,13,101091,-0.20467559243439654,17.791199684143066,6.0,True,371,274
2015-10-03-69,2015-10-03,FUV2,18184658,15,101104,-0.22660075034015828,17.791199684143066,6.0,True,508,3938
2015-10-03-70,2015-10-03,FUV1,18184658,31,101119,-0.07985443153487778,17.791199684143066,6.0,True,737,1417
2015-10-03-71,2015-10-03,FUV1,18184658,22,101150,-0.14446880511711133,17.791199684143066,6.0,True,784,1291
2015-10-03-72,2015-10-03,FUV1,18184658,21,101172,-0.19980504159692639,17.791199684143066,6.0,True,825,1904
2015-10-03-73,2015-10-03,FUV1,18184661,16,101193,-0.026727202367919204,17.791199684143066,6.0,True,548,1712
2015-10-03-74,2015-10-03,FUV1,18184661,12,101209,-0.2895263903263489,17.791199684143066,6.0,True,684,1913
2015-10-03-75,2015-10-03,FUV2,18184661,18,101221,-0.0034710741569778727,17.791199684143066,6.0,True,822,3082
2015-10-03-76,2015-10-03,FUV2,18184664,13,101239,-0.14950993577107424,17.791199684143066,6.0,True,193,3595
2015-10-03-77,2015-10-03,FUV2,18184664,22,101252,-0.1846419334819401,17.791199684143066,6.0,True,349,3994
2015-10-03-78,2015-10-03,FUV2,18184664,21,101274,-0.13518791927319984,17.791199684143066,6.0,True,725,4041
2015-10-03-79,2015-10-03,FUV1,18184664,15,101295,-0.18347938003517011,17.791199684143066,6.0,True,743,1875
2015-10-03-80,2015-10-03,FUV2,18184666,15,101310,0.03786979529871535,17.791199684143066,6.0,False,3862,243
2015-10-03-81,2015-10-03,FUV1,18184666,13,101325,-0.34329717244091174,17.791199684143066,6.0,True,560,1715
2015-10-03-82,2015-10-03,FUV2,18184666,12,101338,-0.3315621898713968,17.791199684143066,6.0,True,689,4048
2015-10-03-83,2015-10-03,FUV2,18184666,14,101350,0.05296738384461033,17.791199684143066,6.0,True,815,3169
2015-10-03-84,2015-10-03,FUV1,18184669,27,101364,-0.21543070670531633,17.791199684143066,6.0,True,291,1422
2015-10-03-85,2015-10-03,FUV2,18184669,13,101391,-0.08072822762248512,17.791199684143066,6.0,False,4043,546
2015-10-03-86,2015-10-03,FUV2,18184669,26,101404,0.01354117190818621,17.791199684143066,6.0,True,630,3579
2015-10-03-87,2015-10-03,FUV2,18184669,12,101430,-0.04454859352227563,17.791199684143066,6.0,True,681,3068
2015-10-03-88,2015-10-03,FUV2,18184669,13,101442,-0.339265996067033,17.791199684143066,6.0,True,814,3836
2015-10-03-89,2015-10-03,FUV2,18184672,14,101455,-0.02911584221374056,17.791199684143066,6.0,True,225,3776
2015-10-03-90,2015-10-03,FUV2,18184672,12,101469,0.24495638177808196,17.791199684143066,6.0,True,302,3173
2015-10-03-91,2015-10-03,FUV1,18184672,23,101481,-0.10972735833576644,17.791199684143066,6.0,True,416,1396
2015-10-03-92,2015-10-03,FUV1,18184672,16,101504,-0.016628847412634106,17.791199684143066,6.0,False,367,436
2015-10-03-93,2015-10-03,FUV1,18184672,14,101520,-0.1010477726110167,17.791199684143066,6.0,True,456,174
2015-10-03-94,2015-10-03,FUV1,18184672,16,101534,-0.2072207981517307,17.791199684143066,6.0,True,555,1405
2015-10-03-95,2015-10-03,FUV2,18184672,18,101550,-0.26347462668924787,17.791199684143066,6.0,True,572,3044
2015-10-03-96,2015-10-03,FUV1,18184672,13,101568,0.010773873078593548,17.791199684143066,6.0,True,672,140
2015-10-03-97,2015-10-03,FUV1,18184672,16,101581,-0.155461925295044,17.791199684143066,6.0,True,763,398
2015-10-03-98,2015-10-03,FUV2,18184672,13,101597,-0.26607522786259913,17.791199684143066,6.0,True,853,3057
2015-10-03-99,2015-10-03,FUV1,18184672,13,101610,-0.3461386952362853,17.791199684143066,6.0,False,178,879
2015-10-03-100,2015-10-03,FUV2,18184675,14,101623,-0.27741156497236147,17.791199684143066,6.0,True,264,4019
2015-10-03-101,2015-10-03,FUV2,18184675,15,101637,-0.26790188239594626,17.791199684143066,6.0,True,269,3264
2015-10-03-102,2015-10-03,FUV1,18184675,16,101652,-0.27043237132006315,17.791199684143066,6.0,True,449,1695
2015-10-03-103,2015-10-03,FUV2,18184675,18,101668,-0.19532644974374183,17.791199684143066,6.0,True,625,2936
2015-10-03-104,2015-10-03,FUV2,18184675,19,101686,-0.2948158022543443,17.791199684143066,6.0,True,630,3046
